"feature","subject","comparison","n_pre","n_post","W_statistic","p_raw","note","p_BY","label"
"mfcc_7_mean","Michael and Prince","Pre vs Mid Post",28,34,259,0.00219580903269282,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0438076859701667,"secondary_exploratory"
"mfcc_7_mean","Michael and Prince","Pre vs Late Post",28,8,190,0.00318855241105647,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0606954516364542,"secondary_exploratory"
"mfcc_7_mean","Paul and John","Pre vs Early Post",33,20,351,0.70679600315479,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"mfcc_7_mean","Paul and John","Pre vs Late Post",33,13,258,0.294171431240979,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"mfcc_7_mean","Snoop and Dre","Pre vs Early Post",3,30,84,0.0159104397196119,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.240963188147092,"secondary_exploratory"
"mfcc_7_mean","Snoop and Dre","Pre vs Mid Post",3,16,26,0.866815285127422,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"mfcc_7_mean","Snoop and Dre","Pre vs Late Post",3,85,81,0.290169070067382,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"mfcc_7_mean","Tina and Aretha","Pre vs Early Post",29,5,79,0.770471106662338,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"mfcc_7_mean","Tina and Aretha","Pre vs Late Post",29,375,4452,0.103978196303587,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"plpcc_10_mean","Barry and Stevie","Pre vs Mid Post",14,5,12,0.0372425445959793,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.507808235661579,"secondary_exploratory"
"plpcc_10_mean","Barry and Stevie","Pre vs Late Post",14,29,253,0.199479030261544,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"plpcc_10_mean","Cher and Adele","Pre vs Early Post",49,170,998,5.36989779891639e-16,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0000000000000955010872398641,"secondary_exploratory"
"plpcc_10_mean","Cher and Adele","Pre vs Mid Post",49,73,660,0.0000000038390733922321,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000000236600349014781,"secondary_exploratory"
"plpcc_10_mean","Cher and Adele","Pre vs Late Post",49,304,5295,0.00116582344096816,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.02564228293498,"secondary_exploratory"
"plpcc_10_mean","Elvis","Pre vs Early Post",25,65,96,0.000000000111887952228059,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00000000881589835453029,"secondary_exploratory"
"plpcc_10_mean","Elvis","Pre vs Late Post",25,40,46,0.000000000965613519330018,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0000000646294900308341,"secondary_exploratory"
"plpcc_10_mean","Michael and Prince","Pre vs Early Post",28,31,704,0.000042978895765741,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00123283756603137,"secondary_exploratory"
"plpcc_10_mean","Michael and Prince","Pre vs Mid Post",28,34,739,0.00020477375114576,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00524539686578086,"secondary_exploratory"
"plpcc_10_mean","Michael and Prince","Pre vs Late Post",28,8,217,0.0000699880057593132,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0019535705328842,"secondary_exploratory"
"plpcc_10_mean","Paul and John","Pre vs Early Post",33,20,322,0.890540376238212,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"plpcc_10_mean","Paul and John","Pre vs Late Post",33,13,238,0.574728826280565,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"plpcc_10_mean","Snoop and Dre","Pre vs Early Post",3,30,42,0.875594724383905,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"plpcc_10_mean","Snoop and Dre","Pre vs Mid Post",3,16,21,0.779854617964919,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"plpcc_10_mean","Snoop and Dre","Pre vs Late Post",3,85,180,0.231806510635763,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"plpcc_10_mean","Tina and Aretha","Pre vs Early Post",29,5,128,0.00748508287110285,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.126264303341067,"secondary_exploratory"
"plpcc_10_mean","Tina and Aretha","Pre vs Late Post",29,375,10078,0.0000000000000187530797007093,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00000000000252953642485882,"secondary_exploratory"
"plpcc_12_mean","Barry and Stevie","Pre vs Mid Post",14,5,36,0.963078308604557,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"plpcc_12_mean","Barry and Stevie","Pre vs Late Post",14,29,221,0.650117456468453,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"plpcc_12_mean","Cher and Adele","Pre vs Early Post",49,170,6448,0.00000000519707415571369,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000000314074031358414,"secondary_exploratory"
"plpcc_12_mean","Cher and Adele","Pre vs Mid Post",49,73,1766,0.908528317115852,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"plpcc_12_mean","Cher and Adele","Pre vs Late Post",49,304,5066,0.00032743778248782,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00812017537553343,"secondary_exploratory"
"plpcc_12_mean","Elvis","Pre vs Early Post",25,65,1314,0.00000638680514275924,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000218435196879333,"secondary_exploratory"
"plpcc_12_mean","Elvis","Pre vs Late Post",25,40,630,0.0807800882897171,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.985926381001848,"secondary_exploratory"
"plpcc_12_mean","Michael and Prince","Pre vs Early Post",28,31,561,0.0548330908180338,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.705192533135961,"secondary_exploratory"
"plpcc_12_mean","Michael and Prince","Pre vs Mid Post",28,34,552,0.285545389804041,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"plpcc_12_mean","Michael and Prince","Pre vs Late Post",28,8,56,0.0347011249739591,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.478935856446533,"secondary_exploratory"
"plpcc_12_mean","Paul and John","Pre vs Early Post",33,20,241,0.104392551887293,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
